PLAN_REVENUE_AMT,DISCONNECT_REASON_NAME,Disconnect Reason,GROSS_ADDS_COUNT,CPE_COUNT,WINBACK_ADD_COUNT,SERVICE_TYPE,TTL_FEAT_COUNT,FBNP_FLAG,ACTIVE_PHONE_FLAG,RETURNS_COUNT,TRANSFER_COUNT,DATA_USED_1MONTH,DATA_USED_2MONTH,DATA_USED_3MONTH,DATA_USED_4MONTH,DATA_USED_5MONTH,DATA_USED_6MONTH,DATA_USED_7MONTH,DATA_USED_8MONTH,DATA_USED_9MONTH,DATA_USED_10MONTH,DATA_USED_11MONTH,DATA_USED_12MONTH,DATA_1MONTH_TO_DEACT,DATA_2MONTH_TO_DEACT,DATA_3MONTH_TO_DEACT,NUM_IVR_CALLS,AVG_IVR_DURATION,CALL_1MONTH_TO_DEACT,CALL_2MONTHS_TO_DEACT,CALL_3MONTHS_TO_DEACT,CALLS_1MONTH,CALLS_2MONTH,CALLS_3MONTH,CALLS_4MONTH,CALLS_5MONTH,CALLS_6MONTH,CALLS_7MONTH,CALLS_8MONTH,CALLS_9MONTH,CALLS_10MONTH,CALLS_11MONTH,CALLS_12MONTH,NUM_DROPPED_CALLS,AVG_CALL_DURATION,DROP_CALLS_1MONTH_TO_DEACT,DROP_CALLS_2MONTHS_TO_DEACT,DROP_CALLS_3MONTHS_TO_DEACT,DROP_CALLS_1MONTH,DROP_CALLS_2MONTH,DROP_CALLS_3MONTH,DROP_CALLS_4MONTH,DROP_CALLS_5MONTH,DROP_CALLS_6MONTH,DROP_CALLS_7MONTH,DROP_CALLS_8MONTH,DROP_CALLS_9MONTH,DROP_CALLS_10MONTH,DROP_CALLS_11MONTH,DROP_CALLS_12MONTH,MESSAGES_SENT_1MONTH,MESSAGES_SENT_2MONTH,MESSAGES_SENT_3MONTH,MESSAGES_SENT_4MONTH,MESSAGES_SENT_5MONTH,MESSAGES_SENT_6MONTH,MESSAGES_SENT_7MONTH,MESSAGES_SENT_8MONTH,MESSAGES_SENT_9MONTH,MESSAGES_SENT_10MONTH,MESSAGES_SENT_11MONTH,MESSAGES_SENT_12MONTH,SMS_1MONTH_TO_DEACT,SMS_2MONTH_TO_DEACT,SMS_3MONTH_TO_DEACT,TOTAL_CALLS_MADE_1MONTH,TOTAL_CALLS_MADE_2MONTH,TOTAL_CALLS_MADE_3MONTH,TOTAL_CALLS_MADE_4MONTH,TOTAL_CALLS_MADE_5MONTH,TOTAL_CALLS_MADE_6MONTH,TOTAL_CALLS_MADE_7MONTH,TOTAL_CALLS_MADE_8MONTH,TOTAL_CALLS_MADE_9MONTH,TOTAL_CALLS_MADE_10MONTH,TOTAL_CALLS_MADE_11MONTH,TOTAL_CALLS_MADE_12MONTH,TOTAL_MINUTES_1MONTH,TOTAL_MINUTES_2MONTH,TOTAL_MINUTES_3MONTH,TOTAL_MINUTES_4MONTH,TOTAL_MINUTES_5MONTH,TOTAL_MINUTES_6MONTH,TOTAL_MINUTES_7MONTH,TOTAL_MINUTES_8MONTH,TOTAL_MINUTES_9MONTH,TOTAL_MINUTES_10MONTH,TOTAL_MINUTES_11MONTH,TOTAL_MINUTES_12MONTH,CALLS_1MONTH_TO_DEACT,CALLS_2MONTH_TO_DEACT,CALLS_3MONTH_TO_DEACT,SUB_DISC_REASON,SUB_ACTIVE_PHONE_COUNT,q,ETHNICITY,ABP,EBILL,SUB_LPAY_AMT,SUB_COMP_NAME,BUNDLE_STATUS,DISTINCT_FEATURE_COUNT,HOTLINE_FLAG,NUM_PAYMENTS,CHECK_PAYMENTS,CASH_PAYMENTS,CC_PAYMENTS,COUPON_ADJUSTMENTS,churned,tenure,RATE_PLAN_NAME,prev_rate_plan,prev_rev_amt,hh_income,bundle,never_before_cricket,fbnp,autobillpay,ebilling,hotline,total_data,total_messages,total_minutes,total_drop_calls,management_occ,technical_occ,professinal_occ,sales_occ,officeadmin_occ,bluecollar_occ,farmer_occ,other_occ,retired_occ,Num_Adults_in_LU,Religious_Magazine,Occupation
55,NON-PAYMENT,20,1,1,1,Voice Service,10,N,I,1,1,73537342,1502664,0,0,0,0,0,0,0,0,0,0,1132587,63550641,10356778,2,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,16,0,0,0,0,0,0,0,0,0,0,3,16,1,323,367,0,0,0,0,0,0,0,0,0,0,754.58,364.534,0,0,0,0,0,0,0,0,0,0,149,528,13,NP,1,DISC,White,N,N,38,0,0,11,N,3,0,0,2,0,1,64,$55 Music Plan,$55 Music Plan,55,62000,0,0,0,0,0,0,75040006,20,1119.114,0,0,1,0,0,0,0,0,0,0,2,0,2
65,NON-PAYMENT,20,1,1,1,Broadband Service,10,N,I,1,1,7464506846,2016775946,2555983873,2789754490,4566733376,2730705779,6122242346,9096273035,2773272655,357432736,0,0,5671590,1482163840,7919059736,0,67.85714,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,84,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,1,0,0,0,0,0,0,0,0,0,0,0,7,6,5,12,2,2,4,4,6,0,0,0,6,4.45,4.533,8.433,1.1,2.2,3.083,3.083,3.066,0,0,0,0,0,6,NP,1,DISC,Hispanic,N,N,65,0,0,11,N,11,0,1,10,0,1,306,All_In Broadband65 (BBPIA65A),Cricket All_In35 (35N),35,14000,0,0,0,0,0,0,40473681082,11,35.948,0,1,0,0,0,0,0,0,0,0,3,0,1
45,NON-PAYMENT,20,1,1,1,Voice Service,10,N,I,1,1,429519254,161277047,320444,0,0,0,0,0,0,0,0,0,158049988,379327509,53739248,1,82,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,84,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,85,20,0,0,0,0,0,0,0,0,0,0,181.918,34.2,0,0,0,0,0,0,0,0,0,0,10,92,3,NP,1,DISC,African_American,N,N,35.82,0,0,11,N,3,0,2,0,0,1,64,True Rate $45,ADRSmartphone All_In (ADR1),55,25000,0,0,0,0,0,0,591116745,1,216.118,0,0,0,0,0,0,0,0,0,1,3,0,9
45,NON-PAYMENT,20,1,1,1,Voice Service,10,N,I,1,1,19697188,0,0,0,0,0,0,0,0,0,0,0,19697188,0,0,0,67.85714,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,84,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,142,0,0,0,0,0,0,0,0,0,0,0,142,0,0,54,0,0,0,0,0,0,0,0,0,0,0,117.468,0,0,0,0,0,0,0,0,0,0,0,54,0,0,NP,1,DISC,White,N,N,50.81,0,0,11,N,1,0,1,0,0,1,7,True Rate $45,Cricket All_In35 (35N),35,25000,0,0,0,0,0,0,19697188,142,117.468,0,1,0,0,0,0,0,0,0,0,3,0,1
50,0,1,1,1,1,Voice Service,10,N,A,1,1,98755574,191161733,83294960,23662548,71222237,22368052,33548713,30000348,332906771,471204635,242852265,49340540,0,0,0,3,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,84,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,10,4,10,11,1,0,0,9,207,179,8,0,0,0,352,191,310,260,218,110,282,282,254,1652,852,559,442.166,151.214,325.634,347.834,383.584,95.468,376.535,376.535,201.619,2660.938,1122.719,650.619,0,0,0,0,2,ACTIVE,African_American,N,N,88.8,0,0,11,N,17,0,28,14,0,0,395,Muve Smart (MVADR5),True Rate $45,45,35000,0,0,0,0,0,0,1650318376,444,7134.865,0,1,0,0,0,0,0,0,0,0,5,0,1
35,NON-PAYMENT,20,1,1,1,Voice Service,10,N,I,1,1,15989706,13091779,14178117,10166373,4846498,10170172,14073644,12142013,14378609,13467258,2756489,0,0,13244438,14193716,11,117.8181818,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,84,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,2,0,0,1,1,0,0,0,0,0,0,1,313,244,202,159,196,185,227,227,205,236,41,0,1207.651,729.684,1018.151,718.935,949.952,799.234,794.386,794.386,576.386,791.5,115.316,0,0,238,159,NP,1,DISC,Hispanic,N,N,36,0,0,11,N,11,0,7,3,0,1,337,Cricket All_In35 (35N),ADRSmartphone All_In (ADR1),55,17500,0,0,0,0,0,0,125260658,9,8495.581,0,0,0,0,0,1,0,0,0,0,5,0,5
55,NON-PAYMENT,20,1,1,1,Voice Service,10,N,I,1,1,2359714757,2626753285,1553457573,1171456997,1406448353,525857512,419708,0,0,0,0,0,131616273,1776911049,1080286971,27,94.22222222,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,84,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,211,95,460,150,161,77,0,0,0,0,0,0,25,209,112,796,568,712,950,695,162,0,0,0,0,0,0,1781.901,1115.532,1201.468,1875.464,1295.233,322.967,0,0,0,0,0,0,63,705,988,NP,2,DISC,White,N,N,99.78,0,N,11,N,7,0,4,10,0,1,184,ADRSmartphone All_In (ADR1),Cricket True_Rate30 (3V0),30,35000,0,0,0,0,0,0,9644108185,1154,7592.565,0,0,0,1,0,0,0,0,0,0,2,0,3
35,0,1,1,1,1,Voice Service,10,N,A,1,1,8009493,9602814,9541582,7251042,11983674,3864142,487,0,44333,23075,6287748,14335409,0,0,0,7,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34,332.5294118,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,126,82,86,100,74,78,95,95,85,83,106,236,430.648,289.951,304.031,341.301,266.667,188.582,292.783,292.783,267.767,191.232,282.702,573.383,0,0,0,0,2,ACTIVE,Hispanic,N,N,77,0,0,11,N,15,0,52,2,0,0,395,Cricket All_In35 (35N),Cricket All_In35 (35N),35,14000,0,0,0,0,0,0,70943799,2,3721.83,0,1,0,0,0,0,0,0,0,0,6,0,1
45,PORT OUT (# ported to other carrier),23,1,1,1,Voice Service,10,N,I,1,1,39313253,63169406,90356651,192827721,143277276,171012360,174032317,108691075,90189429,68301205,46938137,1046656,31807029,78948641,81173694,34,152.0588235,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,84,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,42,59,77,141,154,172,163,163,160,228,143,14,131,223,195,546,550,526,431,516,388,651,651,671,728,613,120,1400.234,1693.219,1173.583,1418.818,1687.001,1890.367,2422.819,2422.819,1824.282,1924.505,1382.772,234.75,608,747,688,PO,2,DISC,African_American,N,N,48.98,0,N,11,N,13,0,28,0,0,1,335,True Rate $45,True Rate $45,45,14000,0,0,0,0,0,0,1189155486,1516,19475.169,0,0,0,0,0,0,1,0,0,0,2,0,6
55,NON-PAYMENT,20,1,1,1,Voice Service,10,N,I,1,1,754496367,137331865,3513733,0,0,0,0,0,0,0,0,0,77684013,259133656,558524296,65,29.53846154,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,84,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7260,2377,758,0,0,0,0,0,0,0,0,0,2682,6290,1423,52,1,0,0,0,0,0,0,0,0,0,0,15.232,0.2,0,0,0,0,0,0,0,0,0,0,0,46,7,NP,2,DISC,African_American,N,N,119.86,0,N,11,N,3,0,2,2,0,1,64,ADRSmartphone All_In (ADR1),$60 Dbl Data Muve Smart (LTEMVA7),60,25000,0,0,0,0,0,0,895341965,10395,15.432,0,0,1,0,0,0,0,0,0,0,2,0,2
55,BROKEN PHONE/HANDSET,5,1,1,1,Voice Service,10,N,I,1,1,1597614,0,0,0,0,0,0,0,0,0,0,0,1597614,0,0,0,67.85714,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,84,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,271,182,52,1,0,0,0,0,0,0,0,0,0,0,0,281,171,81,3,0,0,0,0,0,0,0,0,561.034,327.916,132.766,2.217,0,0,0,0,0,0,0,0,0,0,0,NP,1,DISC,African_American,N,N,55.44,0,N,9,N,24,6,60,138,0,1,0,ADRSmartphone All_In (ADR1),Cricket Muve_ADR (MVADR1),65,17500,0,1,0,0,0,0,1597614,506,1023.933,0,0,0,1,0,0,0,0,0,0,1,0,3
55,TRANSFER,28,1,1,1,Voice Service,10,N,I,1,1,518200000,122870000,15308661,201962,0,0,0,0,0,0,0,0,0,39919,0,0,67.85714,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,84,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,271,182,52,1,0,0,0,0,0,0,0,0,0,0,0,281,171,81,3,0,0,0,0,0,0,0,0,561.034,327.916,132.766,2.217,0,0,0,0,0,0,0,0,0,0,0,NP,1,DISC,Hispanic,N,N,115.41,0,N,12,N,39,0,23,5,0,1,11,$55 Music Plan,Smart (ADR5),50,17500,0,0,0,0,0,0,656580623,506,1023.933,0,0,0,0,0,1,0,0,0,0,2,0,5
50,PORT OUT (# ported to other carrier),23,1,1,1,Voice Service,10,N,I,1,1,939722614,1375940093,1061109060,709089158,128311287,0,0,0,0,0,0,0,110992945,678239862,1052297072,0,67.85714,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,84,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,48,13,18,7,11,0,0,0,0,0,0,0,10,8,18,130,117,147,88,50,0,0,0,0,0,0,0,492.483,584.117,546.25,386.95,163.083,0,0,0,0,0,0,0,33,96,149,PO,1,DISC,Hispanic,N,N,49.84,0,0,11,N,5,0,5,0,0,1,154,Muve Smart (MVADR5),ADRSmartphone All_In (ADR1),55,62000,0,0,0,0,0,0,4214172212,97,2172.883,0,0,0,1,0,0,0,0,0,0,2,0,3
35,NON-PAYMENT,20,1,1,1,Voice Service,10,N,I,1,1,1880628665,48795814,10169637,4318522,0,0,0,0,0,0,0,0,1597638,11826426,13746787,2,82.5,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,84,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1432,1100,1363,711,0,0,0,0,0,0,0,0,461,1553,929,131,68,91,15,0,0,0,0,0,0,0,0,193.069,50.716,294.599,76.1,0,0,0,0,0,0,0,0,0,79,90,NP,1,DISC,Hispanic,N,N,35,0,0,11,N,4,0,1,6,0,1,125,Cricket All_In35 (35N),ADRSmartphone All_In (ADR1),55,25000,0,0,0,0,0,0,1943912638,4606,614.484,0,1,0,0,0,0,0,0,0,0,5,0,1
55,NON-PAYMENT,20,1,1,1,Voice Service,10,N,I,1,1,5748533954,1806420026,113324014,0,0,0,0,0,0,0,0,0,1735293980,3912873005,2020111009,2,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,84,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,202,241,14,0,0,0,0,0,0,0,0,0,251,192,14,145,98,0,0,0,0,0,0,0,0,0,0,157.866,208.917,0,0,0,0,0,0,0,0,0,0,11,224,8,NP,1,DISC,African_American,N,N,60.66,0,0,11,N,2,0,1,0,0,1,64,ADRSmartphone All_In (ADR1),True Rate $45,45,14000,0,0,0,0,0,0,7668277994,457,366.783,0,1,0,0,0,0,0,0,0,0,4,0,1
70,0,1,1,1,1,Voice Service,10,N,A,1,1,731903107,664879543,1326918673,1182068082,579668141,2190061367,1052291129,1238657717,5548188223,3839170673,971747292,2186855800,0,0,0,26,112.9615385,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,84,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,229,204,507,518,524,548,644,644,347,611,765,753,0,0,0,277,193,357,522,102,107,199,199,204,282,221,414,231.818,216.251,454.633,728.266,163.584,154.503,349.384,349.384,358.036,385.301,344.467,1077.517,0,0,0,0,1,ACTIVE,African_American,Y,N,66,0,0,11,N,16,7,2,10,0,0,395,Muve Smart (MVADR4),ADRSmartphone All_In (ADR1),55,14000,0,0,0,1,0,0,21512409747,6294,4813.144,0,0,0,0,0,0,0,0,0,1,3,0,9
60,0,1,1,1,1,Unknown,10,N,A,1,1,457943554,174801481,647471148,1090279515,871438675,612867564,300589152,250996035,358733596,321387438,463264381,531272959,0,0,0,7,56.57142857,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,84,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,220,225,214,202,316,164,226,226,178,172,77,35,0,0,0,573,535,502,472,603,388,408,408,418,479,358,64,1933.55,1818.218,1831.95,1877.417,1829.22,1611.601,1486.351,1486.351,1793.983,1251.801,1220.303,208.465,0,0,0,0,1,ACTIVE,African_American,N,N,61,0,N,11,N,22,0,66,3,0,0,340,Muve Smart (MVADR3),ADRSmartphone All_In (ADR1),55,14000,0,0,0,0,0,0,6081045498,2255,18349.21,0,1,0,0,0,0,0,0,0,0,3,0,1
45,NON-PAYMENT,20,1,1,1,Broadband Service,10,N,I,1,1,697042627,130595089,0,0,0,0,0,0,0,0,0,0,40149899,523089351,264398466,0,67.85714,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,84,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,271,182,52,1,0,0,0,0,0,0,0,0,0,0,0,281,171,81,3,0,0,0,0,0,0,0,0,561.034,327.916,132.766,2.217,0,0,0,0,0,0,0,0,0,0,0,NP,1,DISC,African_American,N,N,45,0,0,11,N,2,0,0,2,0,1,64,All_In Broadband45 (BBPIA45A),Cricket Muve_ADR (MVADR1),65,87000,0,0,0,0,0,0,827637716,506,1023.933,0,1,0,0,0,0,0,0,0,0,2,0,1
55,PORT OUT (# ported to other carrier),23,1,1,1,Voice Service,10,N,I,1,1,912551928,209986582,425199090,591489645,350401346,405181497,3038659292,100228567,0,0,0,0,3137596558,405181497,350401346,10,45.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,84,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1851,918,1901,1640,2316,2661,1678,1678,36,0,0,0,1714,2661,2316,336,290,263,338,196,186,317,317,22,0,0,0,470.035,404.101,320.067,251.803,195.269,147.169,495.451,495.451,32.033,0,0,0,339,186,196,PO,1,DISC,Hispanic,N,N,-0.82,0,0,11,N,8,0,1,6,0,1,211,Smart (IPHONE3),ADRSmartphone All_In (ADR1),55,25000,0,0,0,0,0,0,6033697947,14679,2811.379,0,1,0,0,0,0,0,0,0,0,4,0,1
35,0,1,1,1,1,Voice Service,10,N,A,1,1,6597024,697374,114642,78845,21093,121138,1534783,3384411,389890,2661742,956695,512685321,0,0,0,72,30.83333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,84,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,388,248,321,380,131,131,556,556,829,867,1028,676,0,0,0,656,604,255,523,347,400,747,747,804,479,744,632,823.334,876.65,366.667,718.854,244.283,605.269,779.267,779.267,984.252,462.867,656.953,727.472,0,0,0,0,1,ACTIVE,Hispanic,N,N,53.15,0,0,11,N,19,0,19,0,0,0,395,Cricket All_In35 (35N),Cricket True_Rate35 (3V5),35,14000,0,0,0,0,0,0,529242958,6111,8025.135,0,0,0,1,0,0,0,0,0,0,4,0,3
35,0,1,1,1,1,Voice Service,10,N,A,1,1,451005240,589203335,480598989,55023100,5334352,5148478,40094544,34755607,37172431,451892970,309339286,8222253,0,0,0,25,93.04,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,84,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,157,81,154,124,22,8,367,367,295,1253,681,504,0,0,0,392,124,324,247,49,404,594,594,642,485,353,962,1145.986,352.799,423.55,311.101,70.249,1283.617,1671.086,1671.086,2076.086,1408.751,1121.334,3413.049,0,0,0,0,1,ACTIVE,Hispanic,Y,N,24.5,0,0,11,N,13,0,1,12,0,0,395,Cricket All_In35 (35N),True Rate $45,45,14000,0,0,0,1,0,0,2467790585,4013,14948.694,0,1,0,0,0,0,0,0,0,0,2,0,1
45,NON-PAYMENT,20,1,1,1,Voice Service,10,N,I,1,1,1589529665,2049893019,1056512535,1856410416,615111285,7508372,0,0,0,0,0,0,2829850,528056159,1898215617,41,135,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,84,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,89,262,533,384,523,27,0,0,0,0,0,0,0,458,413,1469,1431,1495,915,1412,93,0,0,0,0,0,0,1168.132,1489.099,1392.914,1485.667,1444.784,112.034,0,0,0,0,0,0,3,1414,903,NP,1,DISC,African_American,N,N,47.89,0,0,11,N,10,0,7,3,0,1,184,True Rate $45,ADRSmartphone All_In (ADR1),55,14000,0,0,0,0,0,0,7174965292,1818,7092.63,0,0,0,0,0,0,0,0,1,0,2,0,8
30,0,1,1,1,1,Broadband Service,10,N,A,1,1,782813429,922506741,1228439651,1533819513,2402663599,1531065660,1887399913,2543887804,2161188854,2678619131,2564862791,5060125727,0,0,0,0,67.85714,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,64,76.3125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,271,182,52,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,1,0,0,4,0,0,0,1.017,0.4,0,0,1.067,1.067,0,0,3.683,0,0,0,0,0,1,ACTIVE,White,N,N,79.12,0,Y,19,N,59,15,21,10,0,0,395,All_In Broadband30 (BBPIA30A),True Rate $45,45,62000,1,0,0,0,0,0,25297392813,506,7.234,0,1,0,0,0,0,0,0,0,0,2,0,1
65,OTHER COMPETITOR,21,1,1,1,Broadband Service,10,N,I,1,1,18584656949,7361410133,0,0,0,0,0,0,0,0,0,0,9075423863,16870643219,0,0,67.85714,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,84,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,5,3,0,0,0,0,0,0,0,0,0,0,3.849,2.8,0,0,0,0,0,0,0,0,0,0,4,4,0,0,2,ACTIVE,White,N,N,18.3,0,N,11,N,17,0,40,0,0,1,49,All_In Broadband65 (BBPIA65A),Cricket True_Rate35 (3V5),35,25000,0,0,0,0,0,0,25946067082,1,6.649,0,1,0,0,0,0,0,0,0,0,3,0,1
45,NON-PAYMENT,20,1,1,1,Broadband Service,10,N,I,1,1,2970225363,3516595985,4290223440,3531100469,5187825275,4041063526,34493955,0,0,0,0,0,0,0,4064103920,0,67.85714,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,84,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,4,0,0,0,0,0.5,0,0,0,0,0,0,38.233,0,0,0,NP,1,DISC,Hispanic,N,N,205.54,0,0,11,N,8,4,12,0,0,1,245,All_In Broadband45 (BBPIA45A),All_In Broadband30 (BBPIA30A),30,25000,0,0,0,0,0,0,23571528013,1,38.733,0,0,0,0,0,0,1,0,0,0,3,0,6
35,NON-PAYMENT,20,1,1,1,Voice Service,10,N,I,1,1,518200000,122870000,15308661,201962,0,0,0,0,0,0,0,0,0,39919,0,0,67.85714,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,84,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,271,182,52,1,0,0,0,0,0,0,0,0,0,0,0,308,674,1,0,0,0,0,0,0,0,0,0,229.917,412.903,0.317,0,0,0,0,0,0,0,0,0,0,0,472,NP,13,DISC,White,N,N,473.7,Pennsylvania Democratic Party,Y,11,N,4,0,45,0,0,1,125,Cricket All_In35 (35N),Cricket True_Rate30 (3V0),30,87000,1,0,0,0,0,0,656580623,506,643.137,0,1,0,0,0,0,0,0,0,0,7,0,1
55,LOST OR STOLEN PHONE,16,1,1,1,Voice Service,10,N,I,1,1,2920231795,3335894876,3364295790,1637999169,0,0,0,0,0,0,0,0,642653620,3676325624,3619223622,5,13.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,84,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,192,47,88,11,0,0,0,0,0,0,0,0,3,28,94,96,55,93,32,0,0,0,0,0,0,0,0,63.683,29.081,49.85,29.884,0,0,0,0,0,0,0,0,10,103,57,NP,2,DISC,African_American,N,N,113.88,0,N,11,N,15,0,27,51,0,1,127,ADRSmartphone All_In (ADR1),ADRSmartphone All_In (ADR1),55,130000,0,0,0,0,0,0,11258421630,338,172.498,0,0,0,0,0,0,0,0,0,1,3,0,9
35,LOST OR STOLEN PHONE,16,1,1,1,Voice Service,10,N,I,1,1,14497998,12885496,16676377,9699761,9827912,13658755,16935223,12714351,0,0,0,0,17621827,15165239,14756327,0,67.85714,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,84,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,2,11,0,16,1,16,16,32,0,0,0,33,15,6,149,130,127,135,85,155,316,316,239,0,0,0,226.452,188.967,141.251,193.401,137.218,537.834,1032.417,1032.417,595.051,0,0,0,310,351,66,PO,1,DISC,Hispanic,N,N,57.15,0,N,13,N,46,12,5,22,0,1,234,Cricket All_In35 (35N),Cricket Muve_ADR (MVADR1),65,35000,0,0,0,0,0,0,106895873,105,4085.008,0,0,0,1,0,0,0,0,0,0,2,0,3
45,NON-PAYMENT,20,1,1,1,Voice Service,10,N,I,1,1,64437126,0,0,0,0,0,0,0,0,0,0,0,22813,64414313,0,3,9.333333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,84,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,841,2,0,0,0,0,0,0,0,0,0,0,4,839,0,473,5,0,0,0,0,0,0,0,0,0,0,814.68,0.567,0,0,0,0,0,0,0,0,0,0,7,471,0,NP,1,DISC,Hispanic,N,N,40.76,0,0,11,N,2,0,2,0,0,1,60,True Rate $45,All_In Broadband30 (BBPIA30A),30,25000,0,0,0,0,0,0,64437126,843,815.247,0,0,0,1,0,0,0,0,0,0,3,0,3
45,NON-PAYMENT,20,1,1,1,Voice Service,10,N,I,1,1,62368811,60928273,2155441,0,0,0,0,0,0,0,0,0,3806891,60856159,60789475,0,67.85714,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,84,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,395,227,12,0,0,0,0,0,0,0,0,0,21,230,383,71,82,2,0,0,0,0,0,0,0,0,0,507.781,461.399,0.917,0,0,0,0,0,0,0,0,0,4,85,66,NP,1,DISC,Hispanic,N,N,53.82,0,0,11,N,3,0,3,0,0,1,90,True Rate $45,Cricket All_In35 (35N),35,25000,0,0,0,0,0,0,125452525,634,970.097,0,0,0,1,0,0,0,0,0,0,2,0,3
50,0,1,1,1,1,Voice Service,10,N,A,1,1,313263966,4122190,4677626,3504969,9399477,3792290,4383292,0,0,772420,1378014,4861972,0,0,0,2,88,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,84,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,165,95,178,313,192,150,119,119,61,82,63,423,919.834,679.585,1104.184,2093.418,1597.518,1070.198,616.8,616.8,308.234,498.832,184.067,3507.768,0,0,0,0,1,ACTIVE,White,Y,N,51,0,0,11,N,16,0,7,9,0,0,394,Muve Smart (MVADR5),ADRSmartphone All_In (ADR1),55,35000,0,0,0,1,0,0,350156216,2,13197.238,0,1,0,0,0,0,0,0,0,0,5,0,1
